"Journal Data Filtered By:  Selected Categories: OBSTETRICS & GYNECOLOGY Selected Editions: SCIE Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,ISSN,eISSN,Category,Total Citations,2020 JIF,JIF Quartile,2020 JCI,% of OA Gold
"HUMAN REPRODUCTION UPDATE","1355-4786","1460-2369","OBSTETRICS & GYNECOLOGY - SCIE","12,334","15.61","Q1","3.47","18.85"%,
"AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY","0002-9378","1097-6868","OBSTETRICS & GYNECOLOGY - SCIE","53,459","8.661","Q1","2.57","4.23"%,
"OBSTETRICS AND GYNECOLOGY","0029-7844","0029-7844","OBSTETRICS & GYNECOLOGY - SCIE","41,531","7.661","Q1","1.76","4.54"%,
"FERTILITY AND STERILITY","0015-0282","1556-5653","OBSTETRICS & GYNECOLOGY - SCIE","45,818","7.329","Q1","2.1","5.85"%,
"ULTRASOUND IN OBSTETRICS & GYNECOLOGY","0960-7692","1469-0705","OBSTETRICS & GYNECOLOGY - SCIE","18,164","7.299","Q1","1.97","10.25"%,
"HUMAN REPRODUCTION","0268-1161","1460-2350","OBSTETRICS & GYNECOLOGY - SCIE","38,871","6.918","Q1","2.33","16.71"%,
"BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY","1470-0328","1471-0528","OBSTETRICS & GYNECOLOGY - SCIE","21,740","6.531","Q1","1.9","23.29"%,
"GYNECOLOGIC ONCOLOGY","0090-8258","1095-6859","OBSTETRICS & GYNECOLOGY - SCIE","29,012","5.482","Q1","1.48","8.28"%,
"BEST PRACTICE & RESEARCH CLINICAL OBSTETRICS & GYNAECOLOGY","1521-6934","1532-1932","OBSTETRICS & GYNECOLOGY - SCIE","4,933","5.237","Q1","1.92","1.61"%,
"Journal of Gynecologic Oncology","2005-0380","2005-0399","OBSTETRICS & GYNECOLOGY - SCIE","2,237","4.401","Q1","1.11","59.68"%,
"BREAST","0960-9776","1532-3080","OBSTETRICS & GYNECOLOGY - SCIE","6,643","4.38","Q1","1.23","36.52"%,
"MATURITAS","0378-5122","1873-4111","OBSTETRICS & GYNECOLOGY - SCIE","9,715","4.342","Q1","1.14","6.43"%,
"Breast Cancer","1340-6868","1880-4233","OBSTETRICS & GYNECOLOGY - SCIE","2,704","4.239","Q1","1.02","16.67"%,
"Journal of Minimally Invasive Gynecology","1553-4650","1553-4669","OBSTETRICS & GYNECOLOGY - SCIE","5,911","4.137","Q1","1.13","1.93"%,
"MOLECULAR HUMAN REPRODUCTION","N/A","1460-2407","OBSTETRICS & GYNECOLOGY - SCIE","6,585","4.025","Q1","1.25","9.9"%,
"PAEDIATRIC AND PERINATAL EPIDEMIOLOGY","0269-5022","1365-3016","OBSTETRICS & GYNECOLOGY - SCIE","4,004","3.98","Q1","1.35","19.25"%,
"REPRODUCTIVE BIOMEDICINE ONLINE","1472-6483","1472-6491","OBSTETRICS & GYNECOLOGY - SCIE","9,200","3.828","Q1","1.11","7.34"%,
"BIRTH-ISSUES IN PERINATAL CARE","0730-7659","1523-536X","OBSTETRICS & GYNECOLOGY - SCIE","3,059","3.689","Q1","1.33","9.55"%,
"ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA","0001-6349","1600-0412","OBSTETRICS & GYNECOLOGY - SCIE","10,543","3.636","Q1","1.17","18.09"%,
"INTERNATIONAL JOURNAL OF GYNECOLOGY & OBSTETRICS","0020-7292","1879-3479","OBSTETRICS & GYNECOLOGY - SCIE","11,969","3.561","Q1","0.86","15.14"%,
"PLACENTA","0143-4004","1532-3102","OBSTETRICS & GYNECOLOGY - SCIE","11,792","3.481","Q2","1.07","7.42"%,
"International Breastfeeding Journal","1746-4358","1746-4358","OBSTETRICS & GYNECOLOGY - SCIE","1,583","3.461","Q2","1.34","100"%,
"INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER","1048-891X","1525-1438","OBSTETRICS & GYNECOLOGY - SCIE","9,207","3.437","Q2","0.79","5.97"%,
"CLINICS IN PERINATOLOGY","0095-5108","1557-9840","OBSTETRICS & GYNECOLOGY - SCIE","3,264","3.43","Q2","1.42","3.11"%,
"JOURNAL OF ASSISTED REPRODUCTION AND GENETICS","1058-0468","1573-7330","OBSTETRICS & GYNECOLOGY - SCIE","7,604","3.412","Q2","0.95","9.9"%,
"CONTRACEPTION","0010-7824","1879-0518","OBSTETRICS & GYNECOLOGY - SCIE","7,706","3.375","Q2","1.19","11.54"%,
"SEMINARS IN PERINATOLOGY","0146-0005","1558-075X","OBSTETRICS & GYNECOLOGY - SCIE","4,430","3.3","Q2","0.91","1.86"%,
"Reproductive Medicine and Biology","1445-5781","1447-0578","OBSTETRICS & GYNECOLOGY - SCIE","1,014","3.239","Q2","0.87","100"%,
"Women and Birth","1871-5192","1878-1799","OBSTETRICS & GYNECOLOGY - SCIE","2,771","3.172","Q2","1.33","5.09"%,
"Reproductive Sciences","1933-7191","1933-7205","OBSTETRICS & GYNECOLOGY - SCIE","5,273","3.06","Q2","1.06","5.8"%,
"PRENATAL DIAGNOSIS","0197-3851","1097-0223","OBSTETRICS & GYNECOLOGY - SCIE","7,537","3.05","Q2","0.86","12.3"%,
"BMC Pregnancy and Childbirth","N/A","1471-2393","OBSTETRICS & GYNECOLOGY - SCIE","14,325","3.007","Q2","1.07","100"%,
"CLIMACTERIC","1369-7137","1473-0804","OBSTETRICS & GYNECOLOGY - SCIE","3,220","3.005","Q2","0.91","6.95"%,
"MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY","1072-3714","1530-0374","OBSTETRICS & GYNECOLOGY - SCIE","6,655","2.953","Q2","1.33","7.07"%,
"Journal of Psychosomatic Obstetrics & Gynecology","0167-482X","1743-8942","OBSTETRICS & GYNECOLOGY - SCIE","2,085","2.949","Q2","0.91","6.08"%,
"GEBURTSHILFE UND FRAUENHEILKUNDE","0016-5751","1438-8804","OBSTETRICS & GYNECOLOGY - SCIE","1,426","2.915","Q2","0.83","90"%,
"Pregnancy Hypertension-An International Journal of Womens Cardiovascular Health","2210-7789","2210-7789","OBSTETRICS & GYNECOLOGY - SCIE","1,981","2.899","Q2","0.72","8.01"%,
"INTERNATIONAL UROGYNECOLOGY JOURNAL","0937-3462","1433-3023","OBSTETRICS & GYNECOLOGY - SCIE","8,790","2.894","Q2","0.86","14.11"%,
"Breast Care","1661-3791","1661-3805","OBSTETRICS & GYNECOLOGY - SCIE","1,290","2.86","Q2","0.6","5.76"%,
"OBSTETRICS AND GYNECOLOGY CLINICS OF NORTH AMERICA","0889-8545","1558-0474","OBSTETRICS & GYNECOLOGY - SCIE","2,063","2.844","Q2","1.02","0.64"%,
"BMC Womens Health","N/A","1472-6874","OBSTETRICS & GYNECOLOGY - SCIE","3,693","2.809","Q2","0.9","100"%,
"International Journal of Womens Health","1179-1411","1179-1411","OBSTETRICS & GYNECOLOGY - SCIE","2,666","2.773","Q3","0.88","100"%,
