"Journal Data Filtered By:  Selected Categories: ORTHOPEDICS Selected Editions: SCIE Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,ISSN,eISSN,Category,Total Citations,2020 JIF,JIF Quartile,2020 JCI,% of OA Gold
"Journal of Physiotherapy","1836-9553","1836-9561","ORTHOPEDICS - SCIE","2,186","7","Q1","1.99","100"%,
"OSTEOARTHRITIS AND CARTILAGE","1063-4584","1522-9653","ORTHOPEDICS - SCIE","21,754","6.576","Q1","1.68","13.32"%,
"AMERICAN JOURNAL OF SPORTS MEDICINE","0363-5465","1552-3365","ORTHOPEDICS - SCIE","42,234","6.202","Q1","2.29","2.05"%,
"Bone & Joint Research","2046-3758","2046-3758","ORTHOPEDICS - SCIE","2,142","5.853","Q1","1.28","100"%,
"JOURNAL OF BONE AND JOINT SURGERY-AMERICAN VOLUME","0021-9355","1535-1386","ORTHOPEDICS - SCIE","53,702","5.284","Q1","1.91","2.51"%,
"Journal of Orthopaedic Translation","2214-031X","2214-031X","ORTHOPEDICS - SCIE","1,309","5.191","Q1","1.49","100"%,
"Bone & Joint Journal","2049-4394","2049-4394","ORTHOPEDICS - SCIE","9,587","5.082","Q1","1.9","6.3"%,
"ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY","0749-8063","1526-3231","ORTHOPEDICS - SCIE","20,208","4.772","Q1","1.72","1.23"%,
"JOURNAL OF ARTHROPLASTY","0883-5403","1532-8406","ORTHOPEDICS - SCIE","27,716","4.757","Q1","1.74","2.4"%,
"JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY","0190-6011","1938-1344","ORTHOPEDICS - SCIE","9,650","4.751","Q1","1.51","0.81"%,
"Cartilage","1947-6035","1947-6043","ORTHOPEDICS - SCIE","1,563","4.634","Q1","1.38","10.65"%,
"EFORT Open Reviews","2396-7544","2058-5241","ORTHOPEDICS - SCIE","1,359","4.618","Q1","1.46","100"%,
"KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY","0942-2056","1433-7347","ORTHOPEDICS - SCIE","21,052","4.342","Q1","1.53","14.28"%,
"CLINICAL ORTHOPAEDICS AND RELATED RESEARCH","0009-921X","1528-1132","ORTHOPEDICS - SCIE","44,823","4.176","Q1","1.7","1.62"%,
"Spine Journal","1529-9430","1878-1632","ORTHOPEDICS - SCIE","12,504","4.166","Q1","1.28","4.99"%,
"EUROPEAN CELLS & MATERIALS","1473-2262","1473-2262","ORTHOPEDICS - SCIE","3,742","3.942","Q1","1.05","100"%,
"Acta Orthopaedica","1745-3674","1745-3682","ORTHOPEDICS - SCIE","10,779","3.717","Q1","1.32","100"%,
