"Journal Data Filtered By:  Selected Categories: NEUROSCIENCES Selected Editions: SCIE Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,ISSN,eISSN,Category,Total Citations,2020 JIF,JIF Quartile,2020 JCI,% of OA Gold
"NATURE REVIEWS NEUROSCIENCE","1471-003X","1471-0048","NEUROSCIENCES - SCIE","49,897","34.87","Q1","4.53","0.67"%,
"NATURE NEUROSCIENCE","1097-6256","1546-1726","NEUROSCIENCES - SCIE","73,709","24.884","Q1","5.68","2.08"%,
"TRENDS IN COGNITIVE SCIENCES","1364-6613","1879-307X","NEUROSCIENCES - SCIE","33,482","20.229","Q1","2.12","21.15"%,
"NEURON","0896-6273","1097-4199","NEUROSCIENCES - SCIE","111,115","17.173","Q1","3.61","10.98"%,
"ACTA NEUROPATHOLOGICA","0001-6322","1432-0533","NEUROSCIENCES - SCIE","28,031","17.088","Q1","4.12","51.7"%,
"MOLECULAR PSYCHIATRY","1359-4184","1476-5578","NEUROSCIENCES - SCIE","28,622","15.992","Q1","3.21","42.45"%,
"Molecular Neurodegeneration","N/A","1750-1326","NEUROSCIENCES - SCIE","6,772","14.195","Q1","2.45","100"%,
"TRENDS IN NEUROSCIENCES","0166-2236","1878-108X","NEUROSCIENCES - SCIE","22,858","13.837","Q1","1.63","13.2"%,
"Nature Human Behaviour","2397-3374","2397-3374","NEUROSCIENCES - SCIE","5,549","13.663","Q1","2.8","0"%,
"BRAIN","0006-8950","1460-2156","NEUROSCIENCES - SCIE","64,627","13.501","Q1","3.28","37.84"%,
"BIOLOGICAL PSYCHIATRY","0006-3223","1873-2402","NEUROSCIENCES - SCIE","50,155","13.382","Q1","2.91","19.58"%,
"JOURNAL OF PINEAL RESEARCH","0742-3098","1600-079X","NEUROSCIENCES - SCIE","12,492","13.007","Q1","3.51","10.5"%,
"BEHAVIORAL AND BRAIN SCIENCES","0140-525X","1469-1825","NEUROSCIENCES - SCIE","11,610","12.579","Q1","2.99","0"%,
"Annual Review of Neuroscience","0147-006X","1545-4126","NEUROSCIENCES - SCIE","14,699","12.449","Q1","1.66","0"%,
"PROGRESS IN NEUROBIOLOGY","0301-0082","1873-5118","NEUROSCIENCES - SCIE","15,161","11.685","Q1","1.68","21.24"%,
"SLEEP MEDICINE REVIEWS","1087-0792","1532-2955","NEUROSCIENCES - SCIE","11,218","11.609","Q1","1.73","9.17"%,
"ANNALS OF NEUROLOGY","0364-5134","1531-8249","NEUROSCIENCES - SCIE","43,728","10.422","Q1","2.66","27.53"%,
"NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS","0149-7634","1873-7528","NEUROSCIENCES - SCIE","36,525","8.989","Q1","1.34","16.67"%,
"Brain Stimulation","1935-861X","1876-4754","NEUROSCIENCES - SCIE","9,206","8.955","Q1","1.76","48.26"%,
"npj Parkinsons Disease","N/A","2373-8057","NEUROSCIENCES - SCIE","1,093","8.651","Q1","1.59","100"%,
"FRONTIERS IN NEUROENDOCRINOLOGY","0091-3022","1095-6808","NEUROSCIENCES - SCIE","5,338","8.606","Q1","1.12","12.69"%,
"Neurology-Neuroimmunology & Neuroinflammation","2332-7812","2332-7812","NEUROSCIENCES - SCIE","3,863","8.485","Q1","1.88","100"%,
"Journal of Neuroinflammation","N/A","1742-2094","NEUROSCIENCES - SCIE","19,657","8.322","Q1","1.61","100"%,
"NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY","0305-1846","1365-2990","NEUROSCIENCES - SCIE","4,791","8.09","Q1","1.86","38.18"%,
"NEURAL NETWORKS","0893-6080","1879-2782","NEUROSCIENCES - SCIE","18,837","8.05","Q1","1.64","5.29"%,
"Translational Neurodegeneration","2047-9158","2047-9158","NEUROSCIENCES - SCIE","1,759","8.014","Q1","1.25","100"%,
"NEUROPSYCHOPHARMACOLOGY","0893-133X","1740-634X","NEUROSCIENCES - SCIE","30,856","7.853","Q1","1.98","19.64"%,
"Acta Neuropathologica Communications","2051-5960","2051-5960","NEUROSCIENCES - SCIE","6,580","7.801","Q1","1.73","100"%,
"Fluids and Barriers of the CNS","2045-8118","2045-8118","NEUROSCIENCES - SCIE","1,956","7.662","Q1","1.28","100"%,
"Neurotherapeutics","1933-7213","1878-7479","NEUROSCIENCES - SCIE","6,764","7.62","Q1","1.32","18.41"%,
"NEUROSCIENTIST","1073-8584","1089-4098","NEUROSCIENCES - SCIE","5,949","7.519","Q1","1.4","13.21"%,
"Molecular Autism","2040-2392","2040-2392","NEUROSCIENCES - SCIE","3,579","7.509","Q1","1.65","100"%,
"GLIA","0894-1491","1098-1136","NEUROSCIENCES - SCIE","17,858","7.452","Q1","1.65","23.83"%,
"NEUROPSYCHOLOGY REVIEW","1040-7308","1573-6660","NEUROSCIENCES - SCIE","3,941","7.444","Q1","0.94","21.51"%,
"Current Neuropharmacology","1570-159X","1875-6190","NEUROSCIENCES - SCIE","6,080","7.363","Q1","0.93","0"%,
