"Journal Data Filtered By:  Selected Categories: PSYCHIATRY Selected Editions: SSCI Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,ISSN,eISSN,Category,Total Citations,2020 JIF,JIF Quartile,2020 JCI,% of OA Gold
"World Psychiatry","1723-8617","2051-5545","PSYCHIATRY - SSCI","9,619","49.548","Q1","8.93","0"%,
"Lancet Psychiatry","2215-0374","N/A","PSYCHIATRY - SSCI","14,839","27.083","Q1","5.05","25.38"%,
"JAMA Psychiatry","2168-622X","2168-6238","PSYCHIATRY - SSCI","19,105","21.596","Q1","5.16","15.95"%,
"AMERICAN JOURNAL OF PSYCHIATRY","0002-953X","1535-7228","PSYCHIATRY - SSCI","48,206","18.112","Q1","4.46","0"%,
"PSYCHOTHERAPY AND PSYCHOSOMATICS","0033-3190","1423-0348","PSYCHIATRY - SSCI","6,123","17.659","Q1","2.81","18.52"%,
"BRITISH JOURNAL OF PSYCHIATRY","0007-1250","1472-1465","PSYCHIATRY - SSCI","30,003","9.319","Q1","2.07","27.8"%,
"SCHIZOPHRENIA BULLETIN","0586-7614","1745-1701","PSYCHIATRY - SSCI","21,642","9.306","Q1","2.3","23.83"%,
"JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY","0021-9630","1469-7610","PSYCHIATRY - SSCI","25,273","8.982","Q1","2.16","27.79"%,
"JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY","0890-8567","1527-5418","PSYCHIATRY - SSCI","25,046","8.829","Q1","2.3","11.43"%,
"PSYCHOLOGICAL MEDICINE","0033-2917","1469-8978","PSYCHIATRY - SSCI","34,876","7.723","Q1","2.02","20.3"%,
"Epidemiology and Psychiatric Sciences","2045-7960","2045-7979","PSYCHIATRY - SSCI","2,571","6.892","Q1","1.87","61.92"%,
"Journal of Behavioral Addictions","2062-5871","2063-5303","PSYCHIATRY - SSCI","4,024","6.756","Q1","1.48","100"%,
"JOURNAL OF ABNORMAL PSYCHOLOGY","0021-843X","1939-1846","PSYCHIATRY - SSCI","19,071","6.673","Q1","2.3","1.78"%,
"ADDICTION","0965-2140","1360-0443","PSYCHIATRY - SSCI","23,843","6.526","Q1","1.92","24.75"%,
"DEPRESSION AND ANXIETY","1091-4269","1520-6394","PSYCHIATRY - SSCI","12,440","6.505","Q1","1.63","10.68"%,
"Body Image","1740-1445","1873-6807","PSYCHIATRY - SSCI","6,377","6.406","Q1","1.86","5.02"%,
"ACTA PSYCHIATRICA SCANDINAVICA","0001-690X","1600-0447","PSYCHIATRY - SSCI","16,412","6.392","Q1","1.6","20.61"%,
"JOURNAL OF PSYCHIATRY & NEUROSCIENCE","1180-4882","1488-2434","PSYCHIATRY - SSCI","4,100","6.186","Q1","1.04","0"%,
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY","0004-8674","1440-1614","PSYCHIATRY - SSCI","8,920","5.744","Q1","1.14","5.56"%,
"EUROPEAN PSYCHIATRY","0924-9338","1778-3585","PSYCHIATRY - SSCI","7,865","5.361","Q1","1.21","40.38"%,
"Current Psychiatry Reports","1523-3812","1535-1645","PSYCHIATRY - SSCI","7,165","5.285","Q1","0.76","10"%,
"JOURNAL OF ANXIETY DISORDERS","0887-6185","1873-7897","PSYCHIATRY - SSCI","9,726","5.264","Q1","1.29","7.63"%,
"SCHIZOPHRENIA RESEARCH","0920-9964","1573-2509","PSYCHIATRY - SSCI","26,508","4.939","Q1","1.24","7.42"%,
"INTERNATIONAL JOURNAL OF EATING DISORDERS","0276-3478","1098-108X","PSYCHIATRY - SSCI","12,593","4.861","Q1","1.31","8.92"%,
"JOURNAL OF AFFECTIVE DISORDERS","0165-0327","1573-2517","PSYCHIATRY - SSCI","46,992","4.839","Q1","1.27","6.01"%,
"JOURNAL OF PSYCHIATRIC RESEARCH","0022-3956","1879-1379","PSYCHIATRY - SSCI","20,371","4.791","Q1","1.3","5.67"%,
"EUROPEAN CHILD & ADOLESCENT PSYCHIATRY","1018-8827","1435-165X","PSYCHIATRY - SSCI","7,765","4.785","Q1","1.48","38.82"%,
"CURRENT OPINION IN PSYCHIATRY","0951-7367","1473-6578","PSYCHIATRY - SSCI","5,634","4.741","Q1","0.67","2.73"%,
"Mindfulness","1868-8527","1868-8535","PSYCHIATRY - SSCI","6,366","4.684","Q1","1.17","18.9"%,
"DRUG AND ALCOHOL DEPENDENCE","0376-8716","1879-0046","PSYCHIATRY - SSCI","25,688","4.492","Q1","1.25","7.1"%,
"JOURNAL OF CLINICAL PSYCHIATRY","0160-6689","1555-2101","PSYCHIATRY - SSCI","21,978","4.384","Q1","1.3","0"%,
"CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE","0706-7437","1497-0015","PSYCHIATRY - SSCI","8,554","4.356","Q1","1.03","11.34"%,
"SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY","0933-7954","1433-9285","PSYCHIATRY - SSCI","11,913","4.328","Q1","1.04","31.09"%,
"PSYCHOSOMATIC MEDICINE","0033-3174","1534-7796","PSYCHIATRY - SSCI","14,749","4.312","Q1","1.24","3.53"%,
"BEHAVIOR THERAPY","0005-7894","1878-1888","PSYCHIATRY - SSCI","7,891","4.183","Q1","1.29","1.64"%,
"Frontiers in Psychiatry","1664-0640","1664-0640","PSYCHIATRY - SSCI","13,383","4.157","Q2","0.88","99.97"%,
"INTERNATIONAL REVIEW OF PSYCHIATRY","0954-0261","1369-1627","PSYCHIATRY - SSCI","4,191","4.14","Q2","0.61","3.9"%,
"AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY","1064-7481","1545-7214","PSYCHIATRY - SSCI","9,399","4.105","Q2","1.14","6.23"%,
"European Journal of Psychotraumatology","2000-8198","2000-8066","PSYCHIATRY - SSCI","3,461","4.071","Q2","1.12","100"%,
"INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH","1049-8931","1557-0657","PSYCHIATRY - SSCI","4,339","4.035","Q2","0.97","45.24"%,
"PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE","1476-0835","2044-8341","PSYCHIATRY - SSCI","1,904","3.915","Q2","1.07","23.84"%,
"International Journal of Mental Health and Addiction","1557-1874","1557-1882","PSYCHIATRY - SSCI","3,487","3.836","Q2","0.83","23.29"%,
"Personality and Mental Health","1932-8621","1932-863X","PSYCHIATRY - SSCI","786","3.816","Q2","0.71","10.71"%,
"COMPREHENSIVE PSYCHIATRY","0010-440X","1532-8384","PSYCHIATRY - SSCI","8,889","3.735","Q2","1.01","49.84"%,
"HARVARD REVIEW OF PSYCHIATRY","1067-3229","1465-7309","PSYCHIATRY - SSCI","2,499","3.732","Q2","0.75","1.9"%,
"AGING & MENTAL HEALTH","1360-7863","1364-6915","PSYCHIATRY - SSCI","9,359","3.658","Q2","1.05","10.57"%,
