"Journal Data Filtered By:  Selected Categories: PEDIATRICS Selected Editions: SCIE Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,ISSN,eISSN,Category,Total Citations,2020 JIF,JIF Quartile,2020 JCI,% of OA Gold
"JAMA Pediatrics","2168-6203","2168-6211","PEDIATRICS - SCIE","14,720","16.193","Q1","5.86","9.78"%,
"Lancet Child & Adolescent Health","2352-4642","2352-4642","PEDIATRICS - SCIE","3,501","11.288","Q1","3.7","14.83"%,
"JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY","0890-8567","1527-5418","PEDIATRICS - SCIE","25,046","8.829","Q1","2.3","11.43"%,
"PEDIATRICS","0031-4005","1098-4275","PEDIATRICS - SCIE","95,966","7.124","Q1","2.66","0.31"%,
"PEDIATRIC ALLERGY AND IMMUNOLOGY","0905-6157","1399-3038","PEDIATRICS - SCIE","5,778","6.377","Q1","1.53","13.39"%,
"Archives of Disease in Childhood-Fetal and Neonatal Edition","1359-2998","1468-2052","PEDIATRICS - SCIE","7,952","5.747","Q1","2.47","18.94"%,
"DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY","0012-1622","1469-8749","PEDIATRICS - SCIE","16,571","5.449","Q1","1.7","17.12"%,
"JOURNAL OF ADOLESCENT HEALTH","1054-139X","1879-1972","PEDIATRICS - SCIE","20,914","5.012","Q1","1.58","12.11"%,
"PEDIATRIC DIABETES","1399-543X","1399-5448","PEDIATRICS - SCIE","5,214","4.866","Q1","1.37","8.63"%,
"EUROPEAN CHILD & ADOLESCENT PSYCHIATRY","1018-8827","1435-165X","PEDIATRICS - SCIE","7,765","4.785","Q1","1.48","38.82"%,
"JOURNAL OF PEDIATRICS","0022-3476","1097-6833","PEDIATRICS - SCIE","39,713","4.406","Q1","1.92","1.76"%,
"Neonatology","1661-7800","1661-7819","PEDIATRICS - SCIE","3,727","4.035","Q1","1.68","12.95"%,
"Pediatric Obesity","2047-6310","2047-6302","PEDIATRICS - SCIE","2,981","4","Q1","1.92","14.02"%,
"PAEDIATRIC AND PERINATAL EPIDEMIOLOGY","0269-5022","1365-3016","PEDIATRICS - SCIE","4,004","3.98","Q1","1.35","19.25"%,
"Seminars in Fetal & Neonatal Medicine","1744-165X","1878-0946","PEDIATRICS - SCIE","3,417","3.926","Q1","1.77","4.26"%,
"ARCHIVES OF DISEASE IN CHILDHOOD","0003-9888","1468-2044","PEDIATRICS - SCIE","17,160","3.791","Q1","1.43","18.82"%,
"PEDIATRIC RESEARCH","0031-3998","1530-0447","PEDIATRICS - SCIE","17,338","3.756","Q1","1.36","7.9"%,
"PEDIATRIC NEPHROLOGY","0931-041X","1432-198X","PEDIATRICS - SCIE","11,293","3.714","Q1","1.19","17.76"%,
"BIRTH-ISSUES IN PERINATAL CARE","0730-7659","1523-536X","PEDIATRICS - SCIE","3,059","3.689","Q1","1.33","9.55"%,
"Pediatric Critical Care Medicine","1529-7535","1947-3893","PEDIATRICS - SCIE","8,709","3.624","Q1","1.22","0.63"%,
"International Breastfeeding Journal","1746-4358","1746-4358","PEDIATRICS - SCIE","1,583","3.461","Q1","1.34","100"%,
"International Journal of Paediatric Dentistry","0960-7439","1365-263X","PEDIATRICS - SCIE","3,302","3.455","Q1","1.23","4.36"%,
"CLINICS IN PERINATOLOGY","0095-5108","1557-9840","PEDIATRICS - SCIE","3,264","3.43","Q1","1.42","3.11"%,
"Frontiers in Pediatrics","2296-2360","2296-2360","PEDIATRICS - SCIE","6,028","3.418","Q1","1.12","100"%,
"PEDIATRIC NEUROLOGY","0887-8994","1873-5150","PEDIATRICS - SCIE","7,192","3.372","Q1","1","5.14"%,
"SEMINARS IN PERINATOLOGY","0146-0005","1558-075X","PEDIATRICS - SCIE","4,430","3.3","Q1","0.91","1.86"%,
"PEDIATRIC CLINICS OF NORTH AMERICA","0031-3955","1557-8240","PEDIATRICS - SCIE","4,678","3.278","Q1","1.39","2.12"%,
"EUROPEAN JOURNAL OF PEDIATRICS","0340-6199","1432-1076","PEDIATRICS - SCIE","9,989","3.183","Q1","1.31","21.82"%,
"PEDIATRIC BLOOD & CANCER","1545-5009","1545-5017","PEDIATRICS - SCIE","16,078","3.167","Q1","0.8","5.8"%,
"Journal of the Pediatric Infectious Diseases Society","2048-7193","2048-7207","PEDIATRICS - SCIE","1,986","3.164","Q1","1.14","7.57"%,
"EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY","1090-3798","1532-2130","PEDIATRICS - SCIE","3,856","3.14","Q1","1.07","8.29"%,
"Academic Pediatrics","1876-2859","1876-2867","PEDIATRICS - SCIE","4,049","3.107","Q1","1.36","0.99"%,
"Maternal and Child Nutrition","1740-8695","1740-8709","PEDIATRICS - SCIE","4,753","3.092","Q2","1.09","61.72"%,
"Pediatric Rheumatology","N/A","1546-0096","PEDIATRICS - SCIE","2,009","3.054","Q2","0.93","100"%,
"Pediatric Physical Therapy","0898-5669","1538-005X","PEDIATRICS - SCIE","1,614","3.049","Q2","0.62","0"%,
"PEDIATRIC PULMONOLOGY","8755-6863","1099-0496","PEDIATRICS - SCIE","9,235","3.039","Q2","0.98","7.6"%,
"Child and Adolescent Psychiatry and Mental Health","N/A","1753-2000","PEDIATRICS - SCIE","2,021","3.033","Q2","0.94","100"%,
