"Journal Data Filtered By:  Selected Categories: NUTRITION & DIETETICS Selected Editions: SCIE Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,ISSN,eISSN,Category,Total Citations,2020 JIF,JIF Quartile,2020 JCI,% of OA Gold
"PROGRESS IN LIPID RESEARCH","0163-7827","1873-2194","NUTRITION & DIETETICS - SCIE","7,328","16.195","Q1","1.76","11.27"%,
"Annual Review of Nutrition","0199-9885","1545-4312","NUTRITION & DIETETICS - SCIE","6,896","11.848","Q1","1.38","0"%,
"CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION","1040-8398","1549-7852","NUTRITION & DIETETICS - SCIE","23,225","11.176","Q1","1.42","5.24"%,
"Advances in Nutrition","2161-8313","2156-5376","NUTRITION & DIETETICS - SCIE","9,085","8.701","Q1","1.36","21.22"%,
"NUTRITION RESEARCH REVIEWS","0954-4224","1475-2700","NUTRITION & DIETETICS - SCIE","3,270","7.8","Q1","0.92","20.97"%,
"FOOD CHEMISTRY","0308-8146","1873-7072","NUTRITION & DIETETICS - SCIE","156,884","7.514","Q1","1.88","1.22"%,
"CLINICAL NUTRITION","0261-5614","1532-1983","NUTRITION & DIETETICS - SCIE","20,235","7.324","Q1","1.82","10.11"%,
"Hepatobiliary Surgery and Nutrition","2304-3881","2304-389X","NUTRITION & DIETETICS - SCIE","1,292","7.293","Q1","0.89","81.52"%,
"NUTRITION REVIEWS","0029-6643","1753-4887","NUTRITION & DIETETICS - SCIE","10,963","7.11","Q1","0.88","13.9"%,
"AMERICAN JOURNAL OF CLINICAL NUTRITION","0002-9165","1938-3207","NUTRITION & DIETETICS - SCIE","67,556","7.045","Q1","1.7","21.56"%,
"Current Obesity Reports","2162-4968","2162-4968","NUTRITION & DIETETICS - SCIE","2,167","6.919","Q1","1.46","12.4"%,
"Frontiers in Nutrition","2296-861X","2296-861X","NUTRITION & DIETETICS - SCIE","3,255","6.576","Q1","1.02","100"%,
"FOOD REVIEWS INTERNATIONAL","8755-9129","1525-6103","NUTRITION & DIETETICS - SCIE","2,961","6.478","Q1","0.68","1.52"%,
